월,대여소번호,대여소명,대여구분,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간,연령구분
6,832,832. 이촌1동 주민센터 뒤,3,1,6,27,3059.81,27.23,117477.09,1071,0
6,832,832. 이촌1동 주민센터 뒤,3,1,0,71,6658.2,58.62,252738.4,1799,0
6,834,834. 효창공원앞역 3번출구 뒤,0,0,2,1,87.82,0.82,3520.01,32,1
6,834,834. 효창공원앞역 3번출구 뒤,0,0,4,3,501.22,5.25,22601.65,178,0
6,834,834. 효창공원앞역 3번출구 뒤,0,2,1,3,526.8,4.74,20466.29,155,0
6,834,834. 효창공원앞역 3번출구 뒤,0,2,2,5,504.06,5.04,21724.88,178,1
6,834,834. 효창공원앞역 3번출구 뒤,0,2,4,2,103.6,0.96,4152.72,42,0
6,834,834. 효창공원앞역 3번출구 뒤,0,1,1,2,14.77,0.12,532.68,6,0
6,834,834. 효창공원앞역 3번출구 뒤,1,0,0,32,3077.5,27.74,119560.65,1164,0
6,834,834. 효창공원앞역 3번출구 뒤,1,2,0,1,311.97,2.81,12120.0,86,0
6,834,834. 효창공원앞역 3번출구 뒤,2,0,1,1,155.93,0.95,4101.66,31,0
6,834,834. 효창공원앞역 3번출구 뒤,2,0,2,62,5768.9,48.61,209571.17,1992,1
6,834,834. 효창공원앞역 3번출구 뒤,2,0,3,38,5808.6,54.67,235551.4,1422,1
6,834,834. 효창공원앞역 3번출구 뒤,2,0,4,11,1562.76,9.71,41869.49,389,0
6,834,834. 효창공원앞역 3번출구 뒤,2,0,5,5,720.54,6.65,28710.0,221,0
6,834,834. 효창공원앞역 3번출구 뒤,2,0,7,1,63.76,0.75,3220.0,62,0
6,834,834. 효창공원앞역 3번출구 뒤,2,0,0,5,497.15,4.79,20647.16,174,0
6,834,834. 효창공원앞역 3번출구 뒤,2,0,2,8,1485.46,14.26,61434.86,688,1
6,834,834. 효창공원앞역 3번출구 뒤,2,0,3,3,160.69,1.51,6532.17,100,1
6,834,834. 효창공원앞역 3번출구 뒤,2,2,1,2,253.19,2.19,9455.33,139,0
6,834,834. 효창공원앞역 3번출구 뒤,2,2,2,65,5796.09,59.11,254715.41,3506,1
6,834,834. 효창공원앞역 3번출구 뒤,2,2,3,20,2908.21,27.8,119902.5,958,1
6,834,834. 효창공원앞역 3번출구 뒤,2,2,4,6,750.03,7.22,31150.37,284,0
6,834,834. 효창공원앞역 3번출구 뒤,2,2,5,6,912.74,8.68,37431.0,342,0
6,834,834. 효창공원앞역 3번출구 뒤,2,2,0,9,1912.26,15.73,67836.26,505,0
6,834,834. 효창공원앞역 3번출구 뒤,2,1,1,7,1421.73,12.67,54654.3,734,0
6,834,834. 효창공원앞역 3번출구 뒤,2,1,2,58,5414.16,44.4,191443.57,1516,1
6,834,834. 효창공원앞역 3번출구 뒤,2,1,3,43,6691.23,48.88,210675.06,1469,1
6,834,834. 효창공원앞역 3번출구 뒤,2,1,4,14,1732.27,12.59,54286.37,478,0
6,834,834. 효창공원앞역 3번출구 뒤,2,1,5,2,783.52,6.31,27199.6,168,0
6,834,834. 효창공원앞역 3번출구 뒤,2,1,6,1,35.5,0.39,1660.0,12,0
6,834,834. 효창공원앞역 3번출구 뒤,2,1,0,19,1888.59,16.76,72314.7,528,0
6,834,834. 효창공원앞역 3번출구 뒤,3,0,1,3,287.31,3.11,13379.6,65,0
6,834,834. 효창공원앞역 3번출구 뒤,3,0,2,196,13511.77,124.64,537101.54,4933,1
6,834,834. 효창공원앞역 3번출구 뒤,3,0,3,172,12756.66,110.03,474276.06,3806,1
6,834,834. 효창공원앞역 3번출구 뒤,3,0,4,68,5041.23,37.79,162945.77,1565,0
6,834,834. 효창공원앞역 3번출구 뒤,3,0,5,26,1568.15,13.09,56367.03,548,0
6,834,834. 효창공원앞역 3번출구 뒤,3,0,6,6,273.46,2.38,10295.91,179,0
6,834,834. 효창공원앞역 3번출구 뒤,3,0,0,22,839.9,8.34,35924.08,497,0
6,834,834. 효창공원앞역 3번출구 뒤,3,0,2,12,552.77,5.16,22217.2,197,1
6,834,834. 효창공원앞역 3번출구 뒤,3,0,3,41,2382.23,19.3,83217.59,564,1
6,834,834. 효창공원앞역 3번출구 뒤,3,0,4,17,598.69,5.24,22564.55,223,0
6,834,834. 효창공원앞역 3번출구 뒤,3,0,5,13,336.59,3.19,13725.79,85,0
6,834,834. 효창공원앞역 3번출구 뒤,3,2,1,10,299.95,3.03,13080.5,100,0
6,834,834. 효창공원앞역 3번출구 뒤,3,2,2,92,8014.36,78.1,336804.29,2152,1
6,834,834. 효창공원앞역 3번출구 뒤,3,2,3,94,5734.05,57.39,247397.96,1910,1
6,834,834. 효창공원앞역 3번출구 뒤,3,2,4,35,1680.58,16.68,71891.16,774,0
6,834,834. 효창공원앞역 3번출구 뒤,3,2,5,51,3455.58,36.38,156797.5,1657,0
6,834,834. 효창공원앞역 3번출구 뒤,3,2,6,5,218.45,1.94,8334.83,105,0
6,834,834. 효창공원앞역 3번출구 뒤,3,2,7,1,8.69,0.07,296.65,2,0
6,834,834. 효창공원앞역 3번출구 뒤,3,2,0,63,2460.42,23.07,99385.22,938,0
6,834,834. 효창공원앞역 3번출구 뒤,3,1,1,12,920.75,7.18,30944.42,258,0
6,834,834. 효창공원앞역 3번출구 뒤,3,1,2,121,5953.91,49.8,214776.48,2464,1
6,834,834. 효창공원앞역 3번출구 뒤,3,1,3,201,12563.05,99.94,430742.62,4001,1
6,834,834. 효창공원앞역 3번출구 뒤,3,1,4,110,5461.7,43.52,187789.41,1747,0
6,834,834. 효창공원앞역 3번출구 뒤,3,1,5,79,6126.1,46.2,199289.25,1874,0
6,834,834. 효창공원앞역 3번출구 뒤,3,1,6,67,3137.65,26.05,112189.94,1061,0
6,834,834. 효창공원앞역 3번출구 뒤,3,1,0,56,7917.9,64.79,279259.44,1865,0
6,835,835. 남영역 건너편,0,0,2,2,115.21,1.04,4476.0,29,1
6,835,835. 남영역 건너편,0,0,3,2,58.23,0.6,2580.0,17,1
6,835,835. 남영역 건너편,1,0,0,18,1905.89,17.18,74043.65,625,0
6,835,835. 남영역 건너편,2,0,1,8,511.19,4.17,17952.94,160,0
6,835,835. 남영역 건너편,2,0,2,60,4714.79,42.77,184075.01,1499,1
6,835,835. 남영역 건너편,2,0,3,25,2716.93,23.93,103110.56,886,1
6,835,835. 남영역 건너편,2,0,4,4,226.05,1.84,7905.07,64,0
6,835,835. 남영역 건너편,2,0,5,5,599.14,5.71,24586.66,290,0
6,835,835. 남영역 건너편,2,0,6,1,35.88,0.35,1509.92,9,0
6,835,835. 남영역 건너편,2,0,0,4,208.55,1.96,8449.84,89,0
6,835,835. 남영역 건너편,2,0,2,4,150.47,1.8,7754.74,58,1
6,835,835. 남영역 건너편,2,2,1,1,30.56,0.28,1205.84,16,0
6,835,835. 남영역 건너편,2,2,2,43,3844.02,35.45,152905.3,1294,1
6,835,835. 남영역 건너편,2,2,3,19,1325.33,13.19,56889.16,539,1
6,835,835. 남영역 건너편,2,2,4,3,296.51,3.44,14833.39,109,0
6,835,835. 남영역 건너편,2,2,6,1,353.15,3.18,13720.0,52,0
6,835,835. 남영역 건너편,2,2,0,8,655.59,6.17,26544.98,243,0
6,835,835. 남영역 건너편,2,1,1,9,434.97,3.82,16448.92,218,0
6,835,835. 남영역 건너편,2,1,2,53,3884.19,33.1,142663.32,1528,1
6,835,835. 남영역 건너편,2,1,3,34,3209.87,25.13,108261.8,883,1
6,835,835. 남영역 건너편,2,1,4,9,1647.86,11.95,51525.88,435,0
6,835,835. 남영역 건너편,2,1,5,4,310.92,2.11,9071.65,63,0
6,835,835. 남영역 건너편,2,1,0,9,550.51,4.23,18240.71,215,0
6,835,835. 남영역 건너편,3,0,1,3,127.72,1.11,4795.09,36,0
6,835,835. 남영역 건너편,3,0,2,158,6821.27,61.59,265633.16,2249,1
6,835,835. 남영역 건너편,3,0,3,113,5526.56,45.76,197049.8,1649,1
6,835,835. 남영역 건너편,3,0,4,40,2840.44,23.07,99451.1,838,0
6,835,835. 남영역 건너편,3,0,5,15,941.58,7.76,33443.92,237,0
6,835,835. 남영역 건너편,3,0,6,6,191.72,1.69,7266.88,77,0
6,835,835. 남영역 건너편,3,0,0,27,933.08,8.38,36263.3,291,0
6,835,835. 남영역 건너편,3,0,2,20,439.12,3.97,17079.01,156,1
6,835,835. 남영역 건너편,3,0,3,23,961.22,8.54,36857.52,379,1
6,835,835. 남영역 건너편,3,0,4,6,677.77,5.6,24174.28,180,0
6,835,835. 남영역 건너편,3,0,5,1,28.31,0.26,1100.0,6,0
6,835,835. 남영역 건너편,3,2,1,10,237.5,2.41,10432.05,78,0
6,835,835. 남영역 건너편,3,2,2,88,4079.94,39.8,171404.67,1780,1
6,835,835. 남영역 건너편,3,2,3,73,3469.94,33.0,142160.94,1292,1
6,835,835. 남영역 건너편,3,2,4,39,2073.78,21.43,92429.59,845,0
6,835,835. 남영역 건너편,3,2,5,10,534.86,5.53,23897.77,257,0
6,835,835. 남영역 건너편,3,2,6,1,30.41,0.3,1280.0,11,0
6,835,835. 남영역 건너편,3,2,7,3,75.68,0.63,2700.19,18,0
6,835,835. 남영역 건너편,3,2,0,29,997.24,9.51,41135.11,373,0
6,835,835. 남영역 건너편,3,1,1,12,314.01,2.51,10787.7,81,0
6,835,835. 남영역 건너편,3,1,2,153,6584.86,55.21,237954.57,1899,1
6,835,835. 남영역 건너편,3,1,3,163,9143.25,73.35,316209.13,2275,1
6,835,835. 남영역 건너편,3,1,4,125,8798.59,65.29,281516.92,2117,0
6,835,835. 남영역 건너편,3,1,5,68,7461.85,63.8,275146.55,1663,0
6,835,835. 남영역 건너편,3,1,6,50,2025.92,18.16,78167.67,878,0
6,835,835. 남영역 건너편,3,1,7,8,174.42,1.55,6691.81,468,0
6,835,835. 남영역 건너편,3,1,0,37,1642.01,13.26,57344.56,476,0
6,836,836. 현대자동차서비스 앞,0,0,3,1,226.45,2.04,8797.58,62,1
6,836,836. 현대자동차서비스 앞,0,0,4,4,411.08,3.44,14830.0,142,0
6,836,836. 현대자동차서비스 앞,0,2,4,2,391.09,3.82,16460.0,70,0
6,836,836. 현대자동차서비스 앞,0,1,2,2,292.66,2.81,12115.44,112,1
6,836,836. 현대자동차서비스 앞,0,1,3,1,91.04,0.76,3284.13,61,1
6,836,836. 현대자동차서비스 앞,0,1,5,3,389.88,3.22,13901.22,140,0
6,836,836. 현대자동차서비스 앞,0,1,0,2,141.32,1.28,5490.0,66,0
6,836,836. 현대자동차서비스 앞,1,0,2,1,11.84,0.11,460.0,32,1
6,836,836. 현대자동차서비스 앞,1,0,0,16,2603.53,23.47,101146.88,857,0
6,836,836. 현대자동차서비스 앞,1,2,0,1,285.46,2.57,11090.0,114,0
6,836,836. 현대자동차서비스 앞,2,0,2,39,5385.43,50.41,217333.34,2035,1
6,836,836. 현대자동차서비스 앞,2,0,3,26,6541.42,56.02,241439.8,1555,1
6,836,836. 현대자동차서비스 앞,2,0,4,13,1764.81,15.02,64738.44,521,0
6,836,836. 현대자동차서비스 앞,2,0,5,4,1002.12,8.57,36925.21,225,0
6,836,836. 현대자동차서비스 앞,2,0,0,3,407.3,3.98,17142.07,92,0
6,836,836. 현대자동차서비스 앞,2,0,2,11,2237.08,23.69,102106.85,566,1
6,836,836. 현대자동차서비스 앞,2,0,3,1,56.19,0.51,2183.03,35,1
6,836,836. 현대자동차서비스 앞,2,0,4,2,166.69,1.4,6013.3,36,0
6,836,836. 현대자동차서비스 앞,2,2,1,8,1356.17,16.04,69147.6,528,0
6,836,836. 현대자동차서비스 앞,2,2,2,47,6005.94,58.54,252423.6,1598,1
6,836,836. 현대자동차서비스 앞,2,2,3,31,4765.54,46.46,200341.96,1386,1
6,836,836. 현대자동차서비스 앞,2,2,4,13,2017.97,19.5,84029.45,826,0
6,836,836. 현대자동차서비스 앞,2,2,5,7,1438.71,14.72,63434.3,466,0
6,836,836. 현대자동차서비스 앞,2,2,0,8,1672.84,16.34,70397.71,505,0
6,836,836. 현대자동차서비스 앞,2,1,1,10,1263.59,10.78,46430.93,567,0
6,836,836. 현대자동차서비스 앞,2,1,2,28,4036.77,34.25,147667.6,1010,1
6,836,836. 현대자동차서비스 앞,2,1,3,26,5948.85,42.5,183170.31,996,1
6,836,836. 현대자동차서비스 앞,2,1,4,13,2703.61,21.44,92353.26,737,0
6,836,836. 현대자동차서비스 앞,2,1,5,4,554.48,4.76,20540.96,119,0
6,836,836. 현대자동차서비스 앞,2,1,6,5,608.3,5.26,22694.55,128,0
6,836,836. 현대자동차서비스 앞,2,1,7,1,39.92,0.32,1400.0,9,0
6,836,836. 현대자동차서비스 앞,2,1,0,13,2841.4,21.92,94475.0,455,0
6,836,836. 현대자동차서비스 앞,3,0,1,5,217.92,1.96,8465.91,74,0
6,836,836. 현대자동차서비스 앞,3,0,2,55,8978.76,74.73,322049.8,2038,1
6,836,836. 현대자동차서비스 앞,3,0,3,52,8379.79,78.63,338950.39,1932,1
6,836,836. 현대자동차서비스 앞,3,0,4,43,7919.83,61.45,264862.22,1372,0
6,836,836. 현대자동차서비스 앞,3,0,5,30,3480.2,32.48,139980.36,929,0
6,836,836. 현대자동차서비스 앞,3,0,6,17,2683.47,24.18,104197.86,868,0
6,836,836. 현대자동차서비스 앞,3,0,7,1,474.83,4.49,19339.61,92,0
6,836,836. 현대자동차서비스 앞,3,0,0,4,402.19,3.87,16670.0,286,0
6,836,836. 현대자동차서비스 앞,3,0,2,6,315.55,2.72,11745.44,96,1
6,836,836. 현대자동차서비스 앞,3,0,3,22,8401.66,75.93,327358.99,1623,1
6,836,836. 현대자동차서비스 앞,3,0,4,2,458.92,4.47,19260.0,117,0
6,836,836. 현대자동차서비스 앞,3,0,5,1,239.14,1.89,8160.73,32,0
6,836,836. 현대자동차서비스 앞,3,2,1,6,566.25,6.07,26167.3,175,0
6,836,836. 현대자동차서비스 앞,3,2,2,48,6832.49,67.48,291004.92,1607,1
6,836,836. 현대자동차서비스 앞,3,2,3,62,8273.22,78.0,336228.58,2038,1
6,836,836. 현대자동차서비스 앞,3,2,4,33,5474.47,52.8,227647.68,1457,0
6,836,836. 현대자동차서비스 앞,3,2,5,43,6934.39,67.86,292540.07,2647,0
6,836,836. 현대자동차서비스 앞,3,2,6,17,1502.75,15.84,68248.46,537,0
6,836,836. 현대자동차서비스 앞,3,2,0,27,4816.65,46.43,200181.97,1321,0
6,836,836. 현대자동차서비스 앞,3,1,1,4,528.39,4.31,18590.0,181,0
6,836,836. 현대자동차서비스 앞,3,1,2,41,9444.34,67.67,291750.05,1709,1
6,836,836. 현대자동차서비스 앞,3,1,3,74,11838.47,88.66,382285.36,2842,1
6,836,836. 현대자동차서비스 앞,3,1,4,91,15786.27,113.43,489160.92,3230,0
6,836,836. 현대자동차서비스 앞,3,1,5,47,10427.74,81.65,352068.75,2072,0
6,836,836. 현대자동차서비스 앞,3,1,6,78,11004.51,97.07,418240.41,4770,0
6,836,836. 현대자동차서비스 앞,3,1,7,1,70.53,0.64,2740.0,29,0
6,836,836. 현대자동차서비스 앞,3,1,0,31,7492.63,57.94,249760.29,1324,0
6,837,837. 한남나들목 입구,0,0,2,5,399.34,3.78,16308.11,118,1
6,837,837. 한남나들목 입구,0,0,3,2,609.12,4.63,19976.54,108,1
6,837,837. 한남나들목 입구,0,0,4,5,837.07,6.35,27398.16,194,0
6,837,837. 한남나들목 입구,0,0,3,2,544.06,5.32,22898.04,199,1
6,837,837. 한남나들목 입구,0,0,5,1,104.31,0.94,4052.48,114,0
6,837,837. 한남나들목 입구,0,2,1,1,78.41,0.61,2640.0,64,0
6,837,837. 한남나들목 입구,0,2,2,10,1368.67,14.86,64074.77,531,1
6,837,837. 한남나들목 입구,0,2,4,2,245.45,2.62,11269.24,107,0
6,837,837. 한남나들목 입구,0,2,0,5,979.26,9.27,39978.41,215,0
6,837,837. 한남나들목 입구,0,1,2,2,390.43,3.36,14498.83,64,1
6,837,837. 한남나들목 입구,0,1,3,3,1113.79,10.04,43270.66,567,1
6,837,837. 한남나들목 입구,0,1,4,15,4448.08,33.75,145459.99,1142,0
6,837,837. 한남나들목 입구,1,0,3,1,98.69,0.89,3834.07,15,1
6,837,837. 한남나들목 입구,1,0,0,105,18870.88,170.09,733135.05,6072,0
6,837,837. 한남나들목 입구,2,0,1,6,596.77,6.66,28669.91,187,0
6,837,837. 한남나들목 입구,2,0,2,112,18762.67,172.73,744538.94,6106,1
6,837,837. 한남나들목 입구,2,0,3,61,12434.06,111.76,481702.68,2975,1
6,837,837. 한남나들목 입구,2,0,4,13,2464.2,23.03,99259.42,604,0
6,837,837. 한남나들목 입구,2,0,5,13,2416.89,21.97,94695.27,613,0
6,837,837. 한남나들목 입구,2,0,0,4,617.0,5.89,25431.41,197,0
6,837,837. 한남나들목 입구,2,0,2,12,1413.11,14.07,60712.4,341,1
6,837,837. 한남나들목 입구,2,0,3,14,2080.56,17.31,74620.84,469,1
6,837,837. 한남나들목 입구,2,0,4,1,111.7,0.8,3440.0,16,0
6,837,837. 한남나들목 입구,2,0,5,1,272.4,2.53,10918.61,51,0
6,837,837. 한남나들목 입구,2,2,1,9,1309.3,11.18,48181.18,593,0
6,837,837. 한남나들목 입구,2,2,2,135,19570.69,197.49,851233.09,7801,1
6,837,837. 한남나들목 입구,2,2,3,48,7962.31,79.3,341854.29,2380,1
6,837,837. 한남나들목 입구,2,2,4,28,7120.68,70.07,301942.22,1898,0
6,837,837. 한남나들목 입구,2,2,5,12,2253.14,20.65,89047.71,755,0
6,837,837. 한남나들목 입구,2,2,7,1,106.82,0.96,4150.0,26,0
6,837,837. 한남나들목 입구,2,2,0,21,3282.79,31.09,134007.17,1079,0
6,837,837. 한남나들목 입구,2,1,1,60,10151.61,89.97,387896.45,2760,0
6,837,837. 한남나들목 입구,2,1,2,122,20680.07,170.0,732700.24,5397,1
6,837,837. 한남나들목 입구,2,1,3,102,21210.02,166.98,719775.55,5056,1
6,837,837. 한남나들목 입구,2,1,4,24,3867.73,32.25,139108.78,1029,0
6,837,837. 한남나들목 입구,2,1,5,16,3716.88,27.65,119083.91,909,0
6,837,837. 한남나들목 입구,2,1,6,3,179.96,1.51,6491.91,72,0
6,837,837. 한남나들목 입구,2,1,7,1,186.12,1.68,7230.87,51,0
6,837,837. 한남나들목 입구,2,1,0,27,4103.2,34.45,148563.21,1086,0
6,837,837. 한남나들목 입구,3,0,1,2,139.53,1.37,5895.78,66,0
6,837,837. 한남나들목 입구,3,0,2,179,24960.46,230.42,993174.84,6327,1
6,837,837. 한남나들목 입구,3,0,3,146,26968.75,247.57,1066865.11,6593,1
6,837,837. 한남나들목 입구,3,0,4,66,12627.18,114.52,493394.57,2952,0
6,837,837. 한남나들목 입구,3,0,5,58,12418.01,97.34,419619.87,2328,0
6,837,837. 한남나들목 입구,3,0,6,48,5230.72,46.19,198970.47,1361,0
6,837,837. 한남나들목 입구,3,0,0,17,4030.85,42.32,182451.7,923,0
6,837,837. 한남나들목 입구,3,0,2,14,3125.47,27.26,117462.0,559,1
6,837,837. 한남나들목 입구,3,0,3,15,2582.15,24.63,106133.14,682,1
6,837,837. 한남나들목 입구,3,0,4,2,41.59,0.34,1500.0,11,0
6,837,837. 한남나들목 입구,3,0,5,29,6443.34,54.62,235481.34,1399,0
6,837,837. 한남나들목 입구,3,0,7,1,644.55,4.84,20867.36,110,0
6,837,837. 한남나들목 입구,3,2,1,4,948.71,6.55,28185.54,156,0
6,837,837. 한남나들목 입구,3,2,2,125,21574.38,208.56,898876.84,5684,1
6,837,837. 한남나들목 입구,3,2,3,183,30133.34,294.55,1269361.49,7797,1
6,837,837. 한남나들목 입구,3,2,4,110,17990.47,177.83,766403.08,4753,0
6,837,837. 한남나들목 입구,3,2,5,50,9371.12,96.49,415925.48,2431,0
6,837,837. 한남나들목 입구,3,2,6,3,629.94,4.88,21005.81,196,0
6,837,837. 한남나들목 입구,3,2,0,31,4938.35,49.66,214058.94,1281,0
6,837,837. 한남나들목 입구,3,1,1,40,3464.7,31.16,134354.34,908,0
6,837,837. 한남나들목 입구,3,1,2,172,14951.69,122.64,528847.04,3933,1
6,837,837. 한남나들목 입구,3,1,3,179,34903.32,266.24,1147691.25,6980,1
6,837,837. 한남나들목 입구,3,1,4,122,23817.59,187.42,807623.66,4917,0
6,837,837. 한남나들목 입구,3,1,5,73,13987.36,113.1,487498.89,4209,0
6,837,837. 한남나들목 입구,3,1,6,15,1929.27,17.31,74615.44,606,0
6,837,837. 한남나들목 입구,3,1,7,1,340.08,2.55,11010.0,54,0
6,837,837. 한남나들목 입구,3,1,0,51,8626.86,70.88,305582.77,1889,0
6,838,838. 숙대입구역 4번출구,0,0,2,2,49.79,0.42,1795.89,14,1
6,838,838. 숙대입구역 4번출구,0,0,3,2,174.33,1.48,6380.0,73,1
6,838,838. 숙대입구역 4번출구,0,0,4,2,219.46,1.51,6519.78,43,0
6,838,838. 숙대입구역 4번출구,0,0,0,2,51.22,0.93,3997.95,39,0
6,838,838. 숙대입구역 4번출구,0,2,1,4,415.35,5.4,23307.74,193,0
6,838,838. 숙대입구역 4번출구,0,2,2,2,176.09,1.58,6841.03,45,1
6,838,838. 숙대입구역 4번출구,0,2,4,1,80.53,0.96,4150.0,105,0
6,838,838. 숙대입구역 4번출구,0,2,0,2,43.94,0.4,1707.01,18,0
6,838,838. 숙대입구역 4번출구,0,1,1,1,106.25,0.89,3832.86,40,0
6,838,838. 숙대입구역 4번출구,0,1,4,5,876.09,6.75,29120.3,205,0
6,838,838. 숙대입구역 4번출구,0,1,0,3,172.8,1.56,6712.94,87,0
6,838,838. 숙대입구역 4번출구,1,0,0,48,4106.39,37.03,159531.79,1308,0
6,838,838. 숙대입구역 4번출구,2,0,1,6,193.1,1.72,7446.92,42,0
6,838,838. 숙대입구역 4번출구,2,0,2,74,6599.45,58.24,251024.96,2135,1
6,838,838. 숙대입구역 4번출구,2,0,3,30,2417.68,18.92,81592.06,723,1
6,838,838. 숙대입구역 4번출구,2,0,4,6,491.68,4.18,18009.38,126,0
6,838,838. 숙대입구역 4번출구,2,0,5,3,617.84,5.72,24629.01,218,0
6,838,838. 숙대입구역 4번출구,2,0,7,1,35.44,0.24,1053.0,6,0
6,838,838. 숙대입구역 4번출구,2,0,0,4,134.21,1.43,6172.84,35,0
6,838,838. 숙대입구역 4번출구,2,0,2,7,514.12,4.6,19854.94,150,1
6,838,838. 숙대입구역 4번출구,2,0,3,2,69.39,0.55,2345.61,20,1
6,838,838. 숙대입구역 4번출구,2,0,4,2,248.01,2.03,8770.0,85,0
6,838,838. 숙대입구역 4번출구,2,2,1,5,172.17,2.0,8579.54,124,0
6,838,838. 숙대입구역 4번출구,2,2,2,50,4915.01,49.63,213944.16,1990,1
6,838,838. 숙대입구역 4번출구,2,2,3,18,1827.82,18.13,78227.2,599,1
6,838,838. 숙대입구역 4번출구,2,2,4,10,930.08,9.56,41216.73,486,0
6,838,838. 숙대입구역 4번출구,2,2,5,1,51.93,0.47,2017.48,23,0
6,838,838. 숙대입구역 4번출구,2,2,0,12,861.88,8.08,34858.78,436,0
6,838,838. 숙대입구역 4번출구,2,1,1,16,1995.29,18.56,80016.51,760,0
6,838,838. 숙대입구역 4번출구,2,1,2,94,9921.38,83.34,359371.89,2758,1
6,838,838. 숙대입구역 4번출구,2,1,3,47,5009.93,40.27,173597.13,1311,1
6,838,838. 숙대입구역 4번출구,2,1,4,13,1098.84,8.92,38418.74,753,0
6,838,838. 숙대입구역 4번출구,2,1,5,11,953.17,7.57,32734.05,278,0
6,838,838. 숙대입구역 4번출구,2,1,6,1,30.82,0.32,1390.0,30,0
6,838,838. 숙대입구역 4번출구,2,1,7,1,50.91,0.39,1691.62,62,0
6,838,838. 숙대입구역 4번출구,2,1,0,14,1360.39,11.17,48093.7,375,0
6,838,838. 숙대입구역 4번출구,3,0,1,9,1323.61,11.52,49708.26,312,0
6,838,838. 숙대입구역 4번출구,3,0,2,189,11265.43,96.88,417570.52,3677,1
6,838,838. 숙대입구역 4번출구,3,0,3,165,11662.93,96.94,417724.19,2946,1
6,838,838. 숙대입구역 4번출구,3,0,4,40,3635.74,29.94,129061.08,924,0
6,838,838. 숙대입구역 4번출구,3,0,5,48,5026.26,41.35,178261.28,1183,0
6,838,838. 숙대입구역 4번출구,3,0,6,13,444.6,3.78,16306.48,149,0
6,838,838. 숙대입구역 4번출구,3,0,7,3,58.07,0.55,2365.23,21,0
6,838,838. 숙대입구역 4번출구,3,0,0,12,823.14,7.38,31827.96,245,0
6,838,838. 숙대입구역 4번출구,3,0,2,24,1208.01,10.89,46971.66,366,1
6,838,838. 숙대입구역 4번출구,3,0,3,14,1500.17,11.07,47751.94,371,1
6,838,838. 숙대입구역 4번출구,3,0,4,5,225.02,1.8,7762.95,65,0
6,838,838. 숙대입구역 4번출구,3,0,5,16,1223.2,11.18,48278.3,1072,0
6,838,838. 숙대입구역 4번출구,3,2,1,7,219.0,2.34,10140.63,124,0
6,838,838. 숙대입구역 4번출구,3,2,2,116,6225.96,61.59,265493.62,2477,1
6,838,838. 숙대입구역 4번출구,3,2,3,83,3986.23,42.68,183982.97,1589,1
6,838,838. 숙대입구역 4번출구,3,2,4,50,3344.91,32.15,138620.97,2187,0
6,838,838. 숙대입구역 4번출구,3,2,5,50,3231.06,30.45,131370.48,1424,0
6,838,838. 숙대입구역 4번출구,3,2,6,1,29.98,0.26,1130.0,27,0
6,838,838. 숙대입구역 4번출구,3,2,7,1,25.02,0.19,810.0,12,0
6,838,838. 숙대입구역 4번출구,3,2,0,34,1612.16,16.99,73193.54,920,0
6,838,838. 숙대입구역 4번출구,3,1,1,17,721.74,6.66,28691.27,260,0
6,838,838. 숙대입구역 4번출구,3,1,2,205,11719.21,96.28,414835.9,3183,1
6,838,838. 숙대입구역 4번출구,3,1,3,253,22591.1,176.47,760690.68,5853,1
6,838,838. 숙대입구역 4번출구,3,1,4,113,8325.38,65.29,281511.85,2227,0
6,838,838. 숙대입구역 4번출구,3,1,5,146,11593.59,91.08,392590.37,2843,0
6,838,838. 숙대입구역 4번출구,3,1,6,80,6073.02,50.43,217325.94,2895,0
6,838,838. 숙대입구역 4번출구,3,1,7,26,941.41,7.5,32339.78,1940,0
6,838,838. 숙대입구역 4번출구,3,1,0,63,3781.04,29.64,127728.21,993,0
6,839,839. 보광동 삼성리버빌아파트 앞,0,0,1,2,217.13,1.39,5960.0,148,0
6,839,839. 보광동 삼성리버빌아파트 앞,0,0,2,3,685.7,4.6,19780.96,208,1
6,839,839. 보광동 삼성리버빌아파트 앞,0,2,2,7,670.75,7.31,31480.95,359,1
